day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
2;8000;COCONUTS;7915;175;;;;;7918;175;;;;;7916.5;2704.3125
2;8100;PINA_COLADAS;14823;88;;;;;14826;37;14827;51;;;14824.5;723.25
2;8100;BANANAS;4812;31;;;;;4818;1;4819;30;;;4815.0;-115.0078125
2;8100;PEARLS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;108.0
2;8100;COCONUTS;7914;192;;;;;7915;40;7917;192;;;7914.5;2843.9375
2;8200;BANANAS;4816;5;4812;24;;;4819;24;;;;;4817.5;-113.2421875
2;8200;PEARLS;9995;24;;;;;10005;24;;;;;10000.0;108.0
2;8200;COCONUTS;7914;40;7913;109;;;7916;149;;;;;7915.0;2901.0
2;8200;PINA_COLADAS;14823;100;;;;;14826;100;;;;;14824.5;709.25
2;8300;PINA_COLADAS;14823;24;14822;56;;;14826;80;;;;;14824.5;563.75
2;8300;BANANAS;4812;24;;;;;4819;24;;;;;4815.5;-111.0703125
2;8300;PEARLS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;108.0
2;8300;COCONUTS;7914;105;7913;131;;;7916;193;;;;;7915.0;2910.3125
2;8400;PINA_COLADAS;14823;23;14822;74;;;14825;23;14826;74;;;14824.0;528.5
2;8400;BANANAS;4813;1;4812;23;;;4819;24;;;;;4816.0;-105.75
2;8400;PEARLS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;108.0
2;8400;COCONUTS;7914;58;7913;143;;;7916;201;;;;;7915.0;2893.125
2;8500;PINA_COLADAS;14825;107;;;;;14828;107;;;;;14826.5;1155.75
2;8500;BANANAS;4812;21;;;;;4819;21;;;;;4815.5;-105.546875
2;8500;PEARLS;9995;21;;;;;10005;21;;;;;10000.0;108.0
2;8500;COCONUTS;7914;44;7913;209;;;7916;209;;;;;7915.0;2954.125
2;8600;BANANAS;4813;25;;;;;4819;1;4820;24;;;4816.0;-86.353515625
2;8600;PEARLS;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;108.0
2;8600;COCONUTS;7915;169;;;;;7917;68;7918;101;;;7916.0;2753.3125
2;8600;PINA_COLADAS;14827;90;;;;;14830;90;;;;;14828.5;1523.5
2;8700;PINA_COLADAS;14828;40;14827;59;;;14830;40;14831;59;;;14829.0;1502.625
2;8700;BANANAS;4812;30;;;;;4819;30;;;;;4815.5;-87.958984375
2;8700;PEARLS;9995;30;;;;;10005;30;;;;;10000.0;126.0
2;8700;COCONUTS;7915;181;;;;;7917;57;7918;124;;;7916.0;2752.375
2;8800;PINA_COLADAS;14828;80;;;;;14829;20;14831;80;;;14828.5;1470.25
2;8800;BANANAS;4814;1;4813;24;;;4819;2;4820;22;;;4816.5;-85.91015625
2;8800;PEARLS;9998;1;9996;2;9995;22;10004;2;10005;22;;;10001.0;126.0
2;8800;COCONUTS;7914;157;;;;;7917;157;;;;;7915.5;2811.0
2;8900;PEARLS;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;126.0
2;8900;BANANAS;4813;29;;;;;4820;29;;;;;4816.5;-83.9453125
2;8900;COCONUTS;7913;213;;;;;7916;213;;;;;7914.5;2950.8125
2;8900;PINA_COLADAS;14826;105;;;;;14829;105;;;;;14827.5;1313.25
2;9000;PEARLS;9995;20;;;;;10005;20;;;;;10000.0;126.0
2;9000;BANANAS;4813;20;;;;;4820;20;;;;;4816.5;-85.77734375
2;9000;COCONUTS;7912;158;;;;;7915;158;;;;;7913.5;3040.125
2;9000;PINA_COLADAS;14826;27;14825;59;;;14827;32;14828;27;14829;59;14826.5;1264.5
2;9100;PEARLS;9998;3;9996;1;9995;25;10004;1;10005;25;;;10001.0;126.0
2;9100;BANANAS;4814;29;;;;;4820;26;;;;;4817.0;-82.49609375
2;9100;COCONUTS;7913;221;;;;;7915;78;7916;143;;;7914.0;2988.25
2;9100;PINA_COLADAS;14824;97;;;;;14827;97;;;;;14825.5;1112.75
2;9200;PINA_COLADAS;14825;101;;;;;14828;101;;;;;14826.5;1223.75
2;9200;PEARLS;9998;2;9995;21;;;10005;21;;;;;10001.5;126.0
2;9200;BANANAS;4815;2;4814;21;;;4821;21;;;;;4818.0;-79.5859375
2;9200;COCONUTS;7913;201;;;;;7915;61;7916;140;;;7914.0;2992.625
2;9300;PEARLS;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;126.0
2;9300;BANANAS;4819;1;4814;25;;;4821;25;;;;;4820.0;-80.15625
2;9300;COCONUTS;7911;187;;;;;7914;187;;;;;7912.5;3185.125
2;9300;PINA_COLADAS;14821;81;;;;;14824;81;;;;;14822.5;837.625
2;9400;PEARLS;9995;30;;;;;10005;30;;;;;10000.0;126.0
2;9400;BANANAS;4814;29;;;;;4820;30;;;;;4817.0;-80.27734375
2;9400;COCONUTS;7912;192;;;;;7915;192;;;;;7913.5;3093.5
2;9400;PINA_COLADAS;14826;22;14825;95;;;14828;95;;;;;14827.0;1175.875
2;9500;PEARLS;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;126.0
2;9500;BANANAS;4814;28;;;;;4820;28;;;;;4817.0;-79.583984375
2;9500;COCONUTS;7912;76;7911;123;;;7914;199;;;;;7913.0;3157.875
2;9500;PINA_COLADAS;14821;92;;;;;14824;92;;;;;14822.5;792.875
2;9600;PINA_COLADAS;14825;92;;;;;14828;92;;;;;14826.5;1226.875
2;9600;PEARLS;9998;6;9996;2;9995;30;10004;2;10005;30;;;10001.0;126.0
2;9600;COCONUTS;7913;173;;;;;7916;173;;;;;7914.5;2986.4375
2;9600;BANANAS;4819;1;4815;6;4814;32;4820;32;;;;;4819.5;-79.56640625
2;9700;BANANAS;4814;1;4813;26;;;4820;27;;;;;4817.0;-78.900390625
2;9700;PEARLS;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;126.0
2;9700;COCONUTS;7914;55;7913;150;;;7916;205;;;;;7915.0;2906.5625
2;9700;PINA_COLADAS;14827;25;14826;77;;;14829;77;;;;;14828.0;1286.875
2;9800;PEARLS;9996;1;9995;29;;;9998;1;10002;8;10004;1;9997.0;147.0
2;9800;COCONUTS;7914;65;7913;101;;;7916;166;;;;;7915.0;2859.0
2;9800;BANANAS;4813;30;;;;;4818;8;4820;30;;;4815.5;-79.3447265625
2;9800;PINA_COLADAS;14826;32;14825;51;;;14828;32;14829;51;;;14827.0;1176.98828125
2;9900;BANANAS;4818;1;4814;2;4813;31;4820;31;;;;;4819.0;-79.7734375
2;9900;PEARLS;9998;2;9996;2;9995;29;10000;6;10004;2;10005;29;9999.0;149.0
2;9900;COCONUTS;7914;195;;;;;7916;52;7917;143;;;7915.0;2817.25
2;9900;PINA_COLADAS;14827;23;14826;77;;;14829;77;;;;;14828.0;1175.45703125
2;10000;PINA_COLADAS;14829;30;14828;57;;;14831;30;14832;57;;;14830.0;1165.13671875
2;10000;PEARLS;9995;23;;;;;10002;1;10005;23;;;9998.5;149.0
2;10000;COCONUTS;7914;196;;;;;7917;196;;;;;7915.5;2725.5
2;10000;BANANAS;4813;23;;;;;4818;1;4820;23;;;4815.5;-79.9013671875
2;10100;BANANAS;4813;22;;;;;4820;22;;;;;4816.5;-79.8125
2;10100;PEARLS;9995;22;;;;;10005;22;;;;;10000.0;149.0
2;10100;COCONUTS;7915;203;;;;;7916;60;7918;203;;;7915.5;2559.0
2;10100;PINA_COLADAS;14830;91;;;;;14833;91;;;;;14831.5;882.625
2;10200;PEARLS;9996;2;9995;23;;;10002;1;10004;2;10005;23;9999.0;149.0
2;10200;COCONUTS;7916;145;;;;;7918;40;7919;105;;;7917.0;2000.75
2;10200;BANANAS;4813;25;;;;;4814;8;4818;1;4820;25;4813.5;-79.921875
2;10200;PINA_COLADAS;14831;33;14830;98;;;14833;30;14834;68;;;14832.0;684.75
2;10300;BANANAS;4812;21;;;;;4819;21;;;;;4815.5;-81.87890625
2;10300;PEARLS;9995;21;;;;;10005;21;;;;;10000.0;149.0
2;10300;COCONUTS;7916;183;;;;;7919;183;;;;;7917.5;1664.0
2;10300;PINA_COLADAS;14829;85;;;;;14832;85;;;;;14830.5;835.0
2;10400;PINA_COLADAS;14830;78;;;;;14833;78;;;;;14831.5;611.0
2;10400;PEARLS;9995;21;;;;;10005;21;;;;;10000.0;149.0
2;10400;COCONUTS;7916;212;;;;;7919;212;;;;;7917.5;1695.5
2;10400;BANANAS;4813;21;;;;;4819;21;;;;;4816.0;-81.0908203125
2;10500;BANANAS;4813;29;;;;;4817;2;4819;29;;;4815.0;-80.9091796875
2;10500;PEARLS;9995;29;;;;;10002;1;10005;29;;;9998.5;149.0
2;10500;COCONUTS;7918;163;;;;;7921;163;;;;;7919.5;495.5
2;10500;PINA_COLADAS;14835;28;14834;56;;;14838;84;;;;;14836.5;-782.5
2;10600;PEARLS;10000;4;9996;1;9995;26;10002;4;10004;1;10005;26;10001.0;153.0
2;10600;COCONUTS;7919;77;7918;158;;;7921;158;;;;;7920.0;199.0
2;10600;BANANAS;4812;27;;;;;4817;3;4819;27;;;4814.5;-79.25
2;10600;PINA_COLADAS;14835;76;;;;;14836;33;14838;76;;;14835.5;-857.5
2;10700;BANANAS;4812;22;;;;;4818;1;4819;21;;;4815.0;-80.96875
2;10700;PEARLS;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;153.0
2;10700;COCONUTS;7918;190;;;;;7921;190;;;;;7919.5;406.0
2;10700;PINA_COLADAS;14834;96;;;;;14837;23;14838;73;;;14835.5;-701.0
2;10800;PINA_COLADAS;14835;85;;;;;14838;85;;;;;14836.5;-956.0
2;10800;PEARLS;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;153.0
2;10800;COCONUTS;7917;169;;;;;7920;169;;;;;7918.5;847.5
2;10800;BANANAS;4817;1;4812;25;;;4818;25;;;;;4817.5;-81.5078125
2;10900;BANANAS;4813;10;4812;32;;;4818;32;;;;;4815.5;-80.001953125
2;10900;PEARLS;9998;10;9996;2;9995;30;10004;2;10005;30;;;10001.0;153.0
2;10900;COCONUTS;7917;188;;;;;7920;188;;;;;7918.5;909.0
2;10900;PINA_COLADAS;14835;83;;;;;14838;83;;;;;14836.5;-820.0
2;11000;PEARLS;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;153.0
2;11000;COCONUTS;7919;169;;;;;7922;169;;;;;7920.5;-185.5
2;11000;BANANAS;4812;25;;;;;4818;1;4819;24;;;4815.0;-78.6640625
2;11000;PINA_COLADAS;14838;30;14837;66;;;14840;30;14841;66;;;14839.0;-1637.5
2;11100;PEARLS;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;153.0
2;11100;BANANAS;4812;27;;;;;4818;27;;;;;4815.0;-80.298828125
2;11100;COCONUTS;7919;188;;;;;7922;188;;;;;7920.5;-112.0
2;11100;PINA_COLADAS;14837;85;;;;;14840;85;;;;;14838.5;-1561.5
2;11200;PINA_COLADAS;14839;20;14838;75;;;14841;20;14842;75;;;14840.0;-1917.5
2;11200;COCONUTS;7919;169;;;;;7922;169;;;;;7920.5;-288.5
2;11200;PEARLS;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;153.0
2;11200;BANANAS;4811;27;;;;;4817;27;;;;;4814.0;-83.796875
2;11300;PEARLS;9995;29;;;;;9998;1;10005;29;;;9996.5;153.0
2;11300;BANANAS;4811;29;;;;;4818;29;;;;;4814.5;-82.5625
2;11300;COCONUTS;7919;156;;;;;7922;156;;;;;7920.5;-388.5
2;11300;PINA_COLADAS;14840;104;;;;;14843;104;;;;;14841.5;-2322.5
2;11400;COCONUTS;7918;46;7917;126;;;7920;172;;;;;7919.0;749.0
2;11400;PEARLS;10002;1;9995;22;;;10005;22;;;;;10003.5;155.0
2;11400;BANANAS;4810;22;;;;;4817;22;;;;;4813.5;-84.4765625
2;11400;PINA_COLADAS;14835;100;;;;;14838;100;;;;;14836.5;-928.0
2;11500;PEARLS;9995;27;;;;;10005;27;;;;;10000.0;157.0
2;11500;BANANAS;4811;27;;;;;4817;27;;;;;4814.0;-84.23046875
2;11500;COCONUTS;7918;161;;;;;7919;61;7920;53;7921;108;7918.5;578.5
2;11500;PINA_COLADAS;14833;74;;;;;14836;21;14837;53;;;14834.5;-403.0
2;11600;PINA_COLADAS;14836;80;;;;;14839;80;;;;;14837.5;-1146.0
2;11600;COCONUTS;7919;158;;;;;7921;51;7922;107;;;7920.0;3.5
2;11600;PEARLS;9998;6;9996;1;9995;30;10004;1;10005;30;;;10001.0;157.0
2;11600;BANANAS;4812;6;4811;31;;;4817;31;;;;;4814.5;-83.78125
2;11700;PEARLS;9996;1;9995;22;;;10000;2;10004;1;10005;22;9998.0;157.0
2;11700;BANANAS;4811;1;4810;22;;;4817;23;;;;;4814.0;-85.013671875
2;11700;COCONUTS;7920;73;7919;133;;;7922;206;;;;;7921.0;-493.5
2;11700;PINA_COLADAS;14839;38;14838;58;;;14841;38;14842;58;;;14840.0;-1946.5
2;11800;COCONUTS;7919;180;;;;;7922;180;;;;;7920.5;-376.5
2;11800;BANANAS;4811;27;;;;;4817;27;;;;;4814.0;-84.416015625
2;11800;PEARLS;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;157.0
2;11800;PINA_COLADAS;14841;96;;;;;14844;96;;;;;14842.5;-2702.5
2;11900;BANANAS;4811;21;;;;;4817;1;4818;20;;;4814.0;-83.4765625
2;11900;PEARLS;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;157.0
2;11900;COCONUTS;7920;193;;;;;7923;193;;;;;7921.5;-977.5
2;11900;PINA_COLADAS;14843;27;14842;53;;;14846;80;;;;;14844.5;-3182.5
2;12000;PINA_COLADAS;14844;103;;;;;14847;34;14848;69;;;14845.5;-3693.0
2;12000;COCONUTS;7921;183;;;;;7924;183;;;;;7922.5;-1616.5
2;12000;BANANAS;4811;24;;;;;4814;2;4817;24;;;4812.5;-83.861328125
2;12000;PEARLS;9996;2;9995;22;;;9998;1;10004;2;10005;22;9997.0;157.0
2;12100;BANANAS;4811;24;;;;;4817;24;;;;;4814.0;-84.24609375
2;12100;PEARLS;9995;24;;;;;9998;2;10005;24;;;9996.5;159.0
2;12100;COCONUTS;7923;166;;;;;7926;166;;;;;7924.5;-2484.5
2;12100;PINA_COLADAS;14845;94;;;;;14848;94;;;;;14846.5;-3855.0
2;12200;COCONUTS;7922;206;;;;;7925;206;;;;;7923.5;-2030.5
2;12200;BANANAS;4810;24;;;;;4815;3;4816;1;4817;24;4812.5;-85.0009765625
2;12200;PEARLS;9996;1;9995;24;;;10002;3;10004;1;10005;24;9999.0;165.0
2;12200;PINA_COLADAS;14847;86;;;;;14850;30;14851;56;;;14848.5;-4601.0
2;12300;BANANAS;4810;21;;;;;4816;1;4817;20;;;4813.0;-85.072265625
2;12300;PEARLS;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;165.0
2;12300;COCONUTS;7923;187;;;;;7925;41;7926;146;;;7924.0;-2468.5
2;12300;PINA_COLADAS;14848;108;;;;;14849;22;14851;108;;;14848.5;-4786.5
2;12400;PINA_COLADAS;14855;100;;;;;14858;100;;;;;14856.5;-6957.5
2;12400;BANANAS;4810;29;;;;;4811;1;4817;29;;;4810.5;-84.3916015625
2;12400;PEARLS;9996;1;9995;28;;;10004;1;10005;28;;;10000.0;165.0
2;12400;COCONUTS;7924;166;;;;;7927;166;;;;;7925.5;-3237.5
2;12500;BANANAS;4811;2;4810;22;;;4817;24;;;;;4814.0;-83.9921875
2;12500;PEARLS;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;165.0
2;12500;COCONUTS;7925;52;7924;131;;;7927;183;;;;;7926.0;-3456.5
2;12500;PINA_COLADAS;14852;6;14851;51;;;14854;27;14855;51;;;14853.0;-5838.5
2;12600;BANANAS;4811;2;4810;28;;;4817;30;;;;;4814.0;-83.8466796875
2;12600;PEARLS;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;165.0
2;12600;COCONUTS;7926;169;;;;;7929;169;;;;;7927.5;-4596.5
2;12600;PINA_COLADAS;14856;99;;;;;14859;99;;;;;14857.5;-7192.0
2;12700;BANANAS;4811;24;;;;;4817;1;4818;23;;;4814.0;-82.630859375
2;12700;PEARLS;9996;1;9995;23;;;9998;3;10004;1;10005;23;9997.0;165.0
2;12700;COCONUTS;7927;66;7926;109;;;7929;175;;;;;7928.0;-4654.0
2;12700;PINA_COLADAS;14860;25;14859;74;;;14862;25;14863;74;;;14861.0;-8223.5
2;12800;PINA_COLADAS;14858;101;;;;;14861;101;;;;;14859.5;-7721.5
2;12800;BANANAS;4812;4;4811;24;;;4817;24;;;;;4814.5;-82.919921875
2;12800;PEARLS;9998;4;9996;1;9995;23;10004;1;10005;23;;;10001.0;171.0
2;12800;COCONUTS;7926;199;;;;;7929;199;;;;;7927.5;-4504.0
2;12900;BANANAS;4816;1;4811;29;;;4818;29;;;;;4817.0;-82.486328125
2;12900;PEARLS;9995;29;;;;;10005;29;;;;;10000.0;171.0
2;12900;COCONUTS;7926;153;;;;;7929;153;;;;;7927.5;-4520.0
2;12900;PINA_COLADAS;14857;87;;;;;14860;87;;;;;14858.5;-7447.5
2;13000;BANANAS;4813;3;4811;26;;;4817;26;;;;;4815.0;-81.15234375
2;13000;PEARLS;9996;1;9995;25;;;9998;1;10004;1;10005;25;9997.0;171.0
2;13000;COCONUTS;7925;215;;;;;7928;215;;;;;7926.5;-4013.5
2;13000;PINA_COLADAS;14857;13;14855;96;;;14858;96;;;;;14857.5;-6912.0
2;13100;BANANAS;4811;25;;;;;4817;25;;;;;4814.0;-80.9140625
2;13100;PEARLS;10002;3;9996;1;9995;24;10004;1;10005;24;;;10003.0;173.0
2;13100;COCONUTS;7926;149;;;;;7929;149;;;;;7927.5;-4491.0
2;13100;PINA_COLADAS;14856;87;;;;;14859;87;;;;;14857.5;-7184.0
2;13200;PINA_COLADAS;14858;33;14857;70;;;14860;33;14861;70;;;14859.0;-7637.0
2;13200;BANANAS;4810;21;;;;;4816;1;4817;20;;;4813.0;-82.3798828125
2;13200;PEARLS;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;179.0
2;13200;COCONUTS;7927;159;;;;;7930;159;;;;;7928.5;-5219.5
2;13300;PEARLS;9996;1;9995;29;;;10004;1;10005;29;;;10000.0;179.0
2;13300;BANANAS;4810;30;;;;;4816;1;4817;29;;;4813.0;-82.6162109375
2;13300;COCONUTS;7927;199;;;;;7930;199;;;;;7928.5;-5119.0
2;13300;PINA_COLADAS;14857;111;;;;;14860;111;;;;;14858.5;-7570.5
2;13400;PEARLS;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;179.0
2;13400;BANANAS;4810;2;4809;29;;;4816;31;;;;;4813.0;-83.5234375
2;13400;COCONUTS;7927;205;;;;;7930;205;;;;;7928.5;-5223.0
2;13400;PINA_COLADAS;14855;34;14854;75;;;14857;34;14858;75;;;14856.0;-6759.0
2;13500;PINA_COLADAS;14858;22;14857;60;;;14860;22;14861;60;;;14859.0;-7646.5
2;13500;PEARLS;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;179.0
2;13500;BANANAS;4810;2;4809;21;;;4816;23;;;;;4813.0;-83.68359375
2;13500;COCONUTS;7928;207;;;;;7931;207;;;;;7929.5;-5564.5
2;13600;PEARLS;10002;1;10000;3;9998;7;10005;30;;;;;10003.5;179.0
2;13600;BANANAS;4810;7;4809;30;;;4816;30;;;;;4813.0;-83.453125
2;13600;COCONUTS;7926;176;;;;;7929;176;;;;;7927.5;-4601.0
2;13600;PINA_COLADAS;14854;32;14853;69;;;14856;32;14857;69;;;14855.0;-6462.0
2;13700;PEARLS;9996;1;9995;29;;;10002;9;10004;1;10005;29;9999.0;181.0
2;13700;BANANAS;4810;30;;;;;4814;9;4816;30;;;4812.0;-82.9931640625
2;13700;COCONUTS;7926;72;7925;133;;;7928;205;;;;;7927.0;-4118.5
2;13700;PINA_COLADAS;14853;78;;;;;14856;78;;;;;14854.5;-6241.5
2;13800;PEARLS;9995;26;;;;;10002;1;10005;26;;;9998.5;181.0
2;13800;BANANAS;4810;26;;;;;4815;1;4817;26;;;4812.5;-82.740234375
2;13800;COCONUTS;7926;75;7925;139;;;7928;214;;;;;7927.0;-4032.0
2;13800;PINA_COLADAS;14856;7;14854;72;;;14857;72;;;;;14856.5;-6649.5
2;13900;PINA_COLADAS;14854;89;;;;;14857;89;;;;;14855.5;-6515.5
2;13900;PEARLS;9996;1;9995;20;;;10002;5;10004;1;10005;20;9999.0;181.0
2;13900;BANANAS;4810;20;;;;;4815;5;4816;1;4817;20;4812.5;-82.6513671875
2;13900;COCONUTS;7925;181;;;;;7928;181;;;;;7926.5;-3909.5
2;14000;BANANAS;4810;29;;;;;4817;29;;;;;4813.5;-82.1904296875
2;14000;PEARLS;9996;1;9995;28;;;10004;1;10005;28;;;10000.0;181.0
2;14000;COCONUTS;7926;69;7925;199;;;7928;199;;;;;7927.0;-3789.0
2;14000;PINA_COLADAS;14853;93;;;;;14856;93;;;;;14854.5;-6240.0
2;14100;PEARLS;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;181.0
2;14100;COCONUTS;7925;158;;;;;7928;158;;;;;7926.5;-3909.0
2;14100;PINA_COLADAS;14852;91;;;;;14855;91;;;;;14853.5;-6066.5
2;14100;BANANAS;4810;28;;;;;4816;1;4817;27;;;4813.0;-82.3857421875
2;14200;PEARLS;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;181.0
2;14200;COCONUTS;7924;42;7923;125;;;7926;167;;;;;7925.0;-2834.0
2;14200;PINA_COLADAS;14850;82;;;;;14853;82;;;;;14851.5;-5328.0
2;14200;BANANAS;4810;27;;;;;4816;1;4817;26;;;4813.0;-82.7080078125
2;14300;PINA_COLADAS;14848;79;;;;;14851;29;14852;50;;;14849.5;-4891.0
2;14300;BANANAS;4810;32;;;;;4817;32;;;;;4813.5;-81.8681640625
2;14300;PEARLS;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;181.0
2;14300;COCONUTS;7924;80;7923;191;;;7926;191;;;;;7925.0;-2732.0
2;14400;BANANAS;4811;1;4810;26;;;4817;27;;;;;4814.0;-81.3095703125
2;14400;PEARLS;10002;1;9996;1;9995;26;10004;1;10005;26;;;10003.0;181.0
2;14400;COCONUTS;7925;175;;;;;7927;44;7928;131;;;7926.0;-3606.0
2;14400;PINA_COLADAS;14851;86;;;;;14854;86;;;;;14852.5;-5717.5
2;14500;PEARLS;9996;1;9995;20;;;9998;9;10002;2;10004;1;9997.0;183.0
2;14500;COCONUTS;7925;186;;;;;7928;186;;;;;7926.5;-3966.0
2;14500;PINA_COLADAS;14856;90;;;;;14859;90;;;;;14857.5;-7138.5
2;14500;BANANAS;4811;21;;;;;4816;2;4817;1;4818;20;4813.5;-80.63671875
2;14600;PEARLS;9996;1;9995;22;;;10002;4;10004;1;10005;22;9999.0;201.0
2;14600;COCONUTS;7926;193;;;;;7929;193;;;;;7927.5;-4319.0
2;14600;PINA_COLADAS;14858;92;;;;;14861;92;;;;;14859.5;-7836.0
2;14600;BANANAS;4811;23;;;;;4816;4;4818;23;;;4813.5;-80.0146484375
2;14700;PINA_COLADAS;14859;100;;;;;14862;100;;;;;14860.5;-8056.5
2;14700;BANANAS;4815;1;4810;26;;;4817;26;;;;;4816.0;-82.0693359375
2;14700;PEARLS;10000;2;9995;26;;;10005;26;;;;;10002.5;201.0
2;14700;COCONUTS;7928;46;7927;138;;;7930;184;;;;;7929.0;-5255.0
2;14800;BANANAS;4810;24;;;;;4811;2;4816;24;;;4810.5;-61.97265625
2;14800;PEARLS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;201.0
2;14800;COCONUTS;7926;156;;;;;7929;156;;;;;7927.5;-4285.0
2;14800;PINA_COLADAS;14856;97;;;;;14859;97;;;;;14857.5;-7246.5
2;14900;PEARLS;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;201.0
2;14900;COCONUTS;7925;60;7924;107;;;7927;167;;;;;7926.0;-3531.0
2;14900;PINA_COLADAS;14855;104;;;;;14856;23;14858;104;;;14855.5;-6984.0
2;14900;BANANAS;4810;21;;;;;4816;1;4817;20;;;4813.0;-62.48046875
2;15000;PEARLS;9998;1;9995;25;;;10005;25;;;;;10001.5;201.0
2;15000;COCONUTS;7924;174;;;;;7927;174;;;;;7925.5;-3227.0
2;15000;PINA_COLADAS;14854;100;;;;;14857;100;;;;;14855.5;-6559.0
2;15000;BANANAS;4815;1;4810;4;4809;25;4816;25;;;;;4815.5;-57.93359375
2;15100;PINA_COLADAS;14856;88;;;;;14859;88;;;;;14857.5;-7151.0
2;15100;BANANAS;4810;10;4809;26;;;4816;26;;;;;4813.0;-56.79296875
2;15100;PEARLS;9998;10;9995;26;;;10005;26;;;;;10001.5;201.0
2;15100;COCONUTS;7925;175;;;;;7927;40;7928;135;;;7926.0;-3594.5
2;15200;BANANAS;4810;25;;;;;4814;10;4816;25;;;4812.0;-61.1796875
2;15200;PEARLS;9995;25;;;;;10002;10;10005;25;;;9998.5;201.0
2;15200;COCONUTS;7925;184;;;;;7928;184;;;;;7926.5;-3819.0
2;15200;PINA_COLADAS;14859;71;;;;;14862;79;;;;;14860.5;-8036.0
2;15300;PEARLS;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;201.0
2;15300;COCONUTS;7926;197;;;;;7929;197;;;;;7927.5;-4578.5
2;15300;PINA_COLADAS;14862;109;;;;;14865;109;;;;;14863.5;-8907.0
2;15300;BANANAS;4810;26;;;;;4816;26;;;;;4813.0;-60.40234375
2;15400;PEARLS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;201.0
2;15400;COCONUTS;7928;190;;;;;7930;58;7931;132;;;7929.0;-5441.0
2;15400;PINA_COLADAS;14865;32;14864;60;;;14867;32;14868;60;;;14866.0;-9748.5
2;15400;BANANAS;4810;24;;;;;4816;24;;;;;4813.0;-61.71484375
2;15500;PINA_COLADAS;14865;80;;;;;14868;80;;;;;14866.5;-9816.5
2;15500;PEARLS;10002;1;9998;1;9996;2;10004;2;10005;22;;;10003.0;201.0
2;15500;BANANAS;4811;1;4810;24;;;4816;24;;;;;4813.5;-61.65625
2;15500;COCONUTS;7928;194;;;;;7931;194;;;;;7929.5;-5488.0
2;15600;PEARLS;9996;2;9995;23;;;10002;6;10004;2;10005;23;9999.0;203.0
2;15600;BANANAS;4810;25;;;;;4815;7;4816;25;;;4812.5;-61.94921875
2;15600;COCONUTS;7928;156;;;;;7931;156;;;;;7929.5;-5743.0
2;15600;PINA_COLADAS;14866;29;14865;56;;;14868;29;14869;56;;;14867.0;-10020.0
2;15700;COCONUTS;7929;182;;;;;7931;57;7932;125;;;7930.0;-5985.0
2;15700;PINA_COLADAS;14866;95;;;;;14869;39;14870;56;;;14867.5;-10290.0
2;15700;PEARLS;9998;8;9996;1;9995;20;10004;1;10005;20;;;10001.0;203.0
2;15700;BANANAS;4811;9;4810;20;;;4817;21;;;;;4814.0;-66.83984375
2;15800;COCONUTS;7929;184;;;;;7932;184;;;;;7930.5;-6215.0
2;15800;PINA_COLADAS;14867;104;;;;;14870;104;;;;;14868.5;-10490.0
2;15800;PEARLS;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;203.0
2;15800;BANANAS;4810;25;;;;;4817;25;;;;;4813.5;-65.91015625
2;15900;PINA_COLADAS;14865;84;;;;;14868;84;;;;;14866.5;-9960.0
2;15900;PEARLS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;203.0
2;15900;BANANAS;4810;31;;;;;4816;1;4817;30;;;4813.0;-62.30859375
2;15900;COCONUTS;7929;40;7928;133;;;7931;173;;;;;7930.0;-5926.0
2;16000;PEARLS;9995;23;;;;;10005;23;;;;;10000.0;203.0
